neuron_id,neuron_name,archive,note,age_scale,gender,age_classification,brain_region,cell_type,species,strain,scientific_name,stain,experiment_condition,protocol,slicing_direction,reconstruction_software,objective_type,original_format,domain,attributes,magnification,upload_date,deposition_date,shrinkage_reported,shrinkage_corrected,reported_value,reported_xy,reported_z,corrected_value,corrected_xy,corrected_z,soma_surface,surface,volume,slicing_thickness,min_age,max_age,min_weight,max_weight,png_url,reference_pmid,reference_doi,physical_Integrity,_links,swc_source_url,swc_standardized_url,neuron_page_url,species_score,quality_score,suitability_score
256732,Vps50KO_KO-96hrs-AEL-6,Jan,,Day,Male/Female,larval,peripheral nervous system; abdominal; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I; ddaE,drosophila melanogaster,Vps50KO/KO; Gal4221>UAS-CD4-tdGFP,,green fluorescent protein,Vps50 Knockout,in vivo,Not applicable,Simple Neurite Tracer,oil,Simple Neurite Tracer.traces,"Dendrites, No Soma, No Axon","No Diameter, 2D, Angles",20,2023-04-04,2023-01-10,Not reported,,,,,,,,,1829.1,114.319,Not applicable,4.0,4.0,Not Reported,Not Reported,,36239632,10.1083/jcb.202112108,Dendrites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/256732""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/256732""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/256732""}}",https://neuromorpho.org/dableFiles/jan/Source-Version/Vps50KO_KO-96hrs-AEL-6.swc,https://neuromorpho.org/dableFiles/jan/CNG%20version/Vps50KO_KO-96hrs-AEL-6.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=Vps50KO_KO-96hrs-AEL-6,0,3,3
256938,Vps50KO_KO-96hrs-AEL-10,Jan,,Day,Male/Female,larval,peripheral nervous system; abdominal; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I; ddaE,drosophila melanogaster,Vps50KO/KO; Gal4221>UAS-CD4-tdGFP,,green fluorescent protein,Vps50 Knockout,in vivo,Not applicable,Simple Neurite Tracer,oil,Simple Neurite Tracer.traces,"Dendrites, No Soma, No Axon","No Diameter, 2D, Angles",20,2023-04-04,2023-01-10,Not reported,,,,,,,,,1736.73,108.545,Not applicable,4.0,4.0,Not Reported,Not Reported,,36239632,10.1083/jcb.202112108,Dendrites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/256938""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/256938""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/256938""}}",https://neuromorpho.org/dableFiles/jan/Source-Version/Vps50KO_KO-96hrs-AEL-10.swc,https://neuromorpho.org/dableFiles/jan/CNG%20version/Vps50KO_KO-96hrs-AEL-10.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=Vps50KO_KO-96hrs-AEL-10,0,3,3
256930,Vps54KO_KO-1-day-1,Jan,,Day,Male,adult,peripheral nervous system; abdominal; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I; ddaE,drosophila melanogaster,"Vps54KO, UAS-CD4-tdTomato/ Vps54KO; SmidC161 Gal4/+",,Not reported,Vps54 Knockout,in vivo,Not applicable,Simple Neurite Tracer,oil,Simple Neurite Tracer.traces,"Dendrites, No Soma, No Axon","No Diameter, 2D, Angles",20,2023-04-04,2023-01-10,Not reported,,,,,,,,,631.646,39.4779,Not applicable,1.0,1.0,Not Reported,Not Reported,,36239632,10.1083/jcb.202112108,Dendrites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/256930""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/256930""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/256930""}}",https://neuromorpho.org/dableFiles/jan/Source-Version/Vps54KO_KO-1-day-1.swc,https://neuromorpho.org/dableFiles/jan/CNG%20version/Vps54KO_KO-1-day-1.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=Vps54KO_KO-1-day-1,0,3,3
256929,Vps54KO_KO-1-day-6,Jan,,Day,Male,adult,peripheral nervous system; abdominal; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I; ddaE,drosophila melanogaster,"Vps54KO, UAS-CD4-tdTomato/ Vps54KO; SmidC161 Gal4/+",,Not reported,Vps54 Knockout,in vivo,Not applicable,Simple Neurite Tracer,oil,Simple Neurite Tracer.traces,"Dendrites, No Soma, No Axon","No Diameter, 2D, Angles",20,2023-04-04,2023-01-10,Not reported,,,,,,,,,1524.22,95.2637,Not applicable,1.0,1.0,Not Reported,Not Reported,,36239632,10.1083/jcb.202112108,Dendrites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/256929""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/256929""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/256929""}}",https://neuromorpho.org/dableFiles/jan/Source-Version/Vps54KO_KO-1-day-6.swc,https://neuromorpho.org/dableFiles/jan/CNG%20version/Vps54KO_KO-1-day-6.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=Vps54KO_KO-1-day-6,0,3,3
256924,Vps54KO_KO-1-day-10,Jan,,Day,Male,adult,peripheral nervous system; abdominal; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I; ddaE,drosophila melanogaster,"Vps54KO, UAS-CD4-tdTomato/ Vps54KO; SmidC161 Gal4/+",,Not reported,Vps54 Knockout,in vivo,Not applicable,Simple Neurite Tracer,oil,Simple Neurite Tracer.traces,"Dendrites, No Soma, No Axon","No Diameter, 2D, Angles",20,2023-04-04,2023-01-10,Not reported,,,,,,,,,1654.59,103.412,Not applicable,1.0,1.0,Not Reported,Not Reported,,36239632,10.1083/jcb.202112108,Dendrites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/256924""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/256924""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/256924""}}",https://neuromorpho.org/dableFiles/jan/Source-Version/Vps54KO_KO-1-day-10.swc,https://neuromorpho.org/dableFiles/jan/CNG%20version/Vps54KO_KO-1-day-10.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=Vps54KO_KO-1-day-10,0,3,3
256923,Vps54KO_KO-96hrs-AEL-6,Jan,,Day,Male/Female,adult,peripheral nervous system; abdominal; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I; ddaE,drosophila melanogaster,Vps54KO/KO; Gal4221>UAS-CD4-tdGFP,,green fluorescent protein,Vps54 Knockout,in vivo,Not applicable,Simple Neurite Tracer,oil,Simple Neurite Tracer.traces,"Dendrites, No Soma, No Axon","No Diameter, 2D, Angles",20,2023-04-04,2023-01-10,Not reported,,,,,,,,,1691.17,105.698,Not applicable,4.0,4.0,Not Reported,Not Reported,,36239632,10.1083/jcb.202112108,Dendrites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/256923""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/256923""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/256923""}}",https://neuromorpho.org/dableFiles/jan/Source-Version/Vps54KO_KO-96hrs-AEL-6.swc,https://neuromorpho.org/dableFiles/jan/CNG%20version/Vps54KO_KO-96hrs-AEL-6.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=Vps54KO_KO-96hrs-AEL-6,0,3,3
256922,control-96hrs-AEL-3,Jan,,Day,Male/Female,larval,peripheral nervous system; abdominal; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I; ddaE,drosophila melanogaster,"Gal4221,UAS-CD4-tdGFP",,green fluorescent protein,Control,in vivo,Not applicable,Simple Neurite Tracer,oil,Simple Neurite Tracer.traces,"Dendrites, No Soma, No Axon","No Diameter, 2D, Angles",20,2023-04-04,2023-01-10,Not reported,,,,,,,,,1846.98,115.436,Not applicable,4.0,4.0,Not Reported,Not Reported,,36239632,10.1083/jcb.202112108,Dendrites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/256922""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/256922""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/256922""}}",https://neuromorpho.org/dableFiles/jan/Source-Version/control-96hrs-AEL-3.swc,https://neuromorpho.org/dableFiles/jan/CNG%20version/control-96hrs-AEL-3.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=control-96hrs-AEL-3,0,3,3
256915,control-96hrs-AEL-5,Jan,,Day,Male/Female,larval,peripheral nervous system; abdominal; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I; ddaE,drosophila melanogaster,"Gal4221,UAS-CD4-tdGFP",,green fluorescent protein,Control,in vivo,Not applicable,Simple Neurite Tracer,oil,Simple Neurite Tracer.traces,"Dendrites, No Soma, No Axon","No Diameter, 2D, Angles",20,2023-04-04,2023-01-10,Not reported,,,,,,,,,1869.08,116.818,Not applicable,4.0,4.0,Not Reported,Not Reported,,36239632,10.1083/jcb.202112108,Dendrites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/256915""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/256915""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/256915""}}",https://neuromorpho.org/dableFiles/jan/Source-Version/control-96hrs-AEL-5.swc,https://neuromorpho.org/dableFiles/jan/CNG%20version/control-96hrs-AEL-5.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=control-96hrs-AEL-5,0,3,3
256908,Vps54KO_KO-1-day-3,Jan,,Day,Male,adult,peripheral nervous system; abdominal; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I; ddaE,drosophila melanogaster,"Vps54KO, UAS-CD4-tdTomato/ Vps54KO; SmidC161 Gal4/+",,Not reported,Vps54 Knockout,in vivo,Not applicable,Simple Neurite Tracer,oil,Simple Neurite Tracer.traces,"Dendrites, No Soma, No Axon","No Diameter, 2D, Angles",20,2023-04-04,2023-01-10,Not reported,,,,,,,,,2806.97,175.436,Not applicable,1.0,1.0,Not Reported,Not Reported,,36239632,10.1083/jcb.202112108,Dendrites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/256908""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/256908""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/256908""}}",https://neuromorpho.org/dableFiles/jan/Source-Version/Vps54KO_KO-1-day-3.swc,https://neuromorpho.org/dableFiles/jan/CNG%20version/Vps54KO_KO-1-day-3.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=Vps54KO_KO-1-day-3,0,3,3
256906,Vps50KO_KO-96hrs-AEL-9,Jan,,Day,Male/Female,larval,peripheral nervous system; abdominal; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I; ddaE,drosophila melanogaster,Vps50KO/KO; Gal4221>UAS-CD4-tdGFP,,green fluorescent protein,Vps50 Knockout,in vivo,Not applicable,Simple Neurite Tracer,oil,Simple Neurite Tracer.traces,"Dendrites, No Soma, No Axon","No Diameter, 2D, Angles",20,2023-04-04,2023-01-10,Not reported,,,,,,,,,1594.36,99.6476,Not applicable,4.0,4.0,Not Reported,Not Reported,,36239632,10.1083/jcb.202112108,Dendrites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/256906""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/256906""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/256906""}}",https://neuromorpho.org/dableFiles/jan/Source-Version/Vps50KO_KO-96hrs-AEL-9.swc,https://neuromorpho.org/dableFiles/jan/CNG%20version/Vps50KO_KO-96hrs-AEL-9.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=Vps50KO_KO-96hrs-AEL-9,0,3,3
256903,Vps50KO_KO-1-day-5,Jan,,Day,Male,adult,peripheral nervous system; abdominal; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I; ddaE,drosophila melanogaster,"Vps50KO, UAS-CD4-tdTomato/ Vps50KO; SmidC161 Gal4/+",,td Tomato fluorescent protein,Vps50 Knockout,in vivo,Not applicable,Simple Neurite Tracer,oil,Simple Neurite Tracer.traces,"Dendrites, No Soma, No Axon","No Diameter, 2D, Angles",20,2023-04-04,2023-01-10,Not reported,,,,,,,,,3815.32,238.458,Not applicable,1.0,1.0,Not Reported,Not Reported,,36239632,10.1083/jcb.202112108,Dendrites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/256903""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/256903""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/256903""}}",https://neuromorpho.org/dableFiles/jan/Source-Version/Vps50KO_KO-1-day-5.swc,https://neuromorpho.org/dableFiles/jan/CNG%20version/Vps50KO_KO-1-day-5.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=Vps50KO_KO-1-day-5,0,3,3
256894,Vps50KO_KO-1-day-8,Jan,,Day,Male,adult,peripheral nervous system; abdominal; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I; ddaE,drosophila melanogaster,"Vps50KO, UAS-CD4-tdTomato/ Vps50KO; SmidC161 Gal4/+",,td Tomato fluorescent protein,Vps50 Knockout,in vivo,Not applicable,Simple Neurite Tracer,oil,Simple Neurite Tracer.traces,"Dendrites, No Soma, No Axon","No Diameter, 2D, Angles",20,2023-04-04,2023-01-10,Not reported,,,,,,,,,3964.07,247.755,Not applicable,1.0,1.0,Not Reported,Not Reported,,36239632,10.1083/jcb.202112108,Dendrites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/256894""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/256894""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/256894""}}",https://neuromorpho.org/dableFiles/jan/Source-Version/Vps50KO_KO-1-day-8.swc,https://neuromorpho.org/dableFiles/jan/CNG%20version/Vps50KO_KO-1-day-8.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=Vps50KO_KO-1-day-8,0,3,3
256795,Vps54KO_KO-1-day-5,Jan,,Day,Male,adult,peripheral nervous system; abdominal; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I; ddaE,drosophila melanogaster,"Vps54KO, UAS-CD4-tdTomato/ Vps54KO; SmidC161 Gal4/+",,Not reported,Vps54 Knockout,in vivo,Not applicable,Simple Neurite Tracer,oil,Simple Neurite Tracer.traces,"Dendrites, No Soma, No Axon","No Diameter, 2D, Angles",20,2023-04-04,2023-01-10,Not reported,,,,,,,,,2450.72,153.17,Not applicable,1.0,1.0,Not Reported,Not Reported,,36239632,10.1083/jcb.202112108,Dendrites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/256795""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/256795""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/256795""}}",https://neuromorpho.org/dableFiles/jan/Source-Version/Vps54KO_KO-1-day-5.swc,https://neuromorpho.org/dableFiles/jan/CNG%20version/Vps54KO_KO-1-day-5.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=Vps54KO_KO-1-day-5,0,3,3
256887,Vps50KO_KO-1-day-9,Jan,,Day,Male,adult,peripheral nervous system; abdominal; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I; ddaE,drosophila melanogaster,"Vps50KO, UAS-CD4-tdTomato/ Vps50KO; SmidC161 Gal4/+",,td Tomato fluorescent protein,Vps50 Knockout,in vivo,Not applicable,Simple Neurite Tracer,oil,Simple Neurite Tracer.traces,"Dendrites, No Soma, No Axon","No Diameter, 2D, Angles",20,2023-04-04,2023-01-10,Not reported,,,,,,,,,2319.79,144.987,Not applicable,1.0,1.0,Not Reported,Not Reported,,36239632,10.1083/jcb.202112108,Dendrites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/256887""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/256887""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/256887""}}",https://neuromorpho.org/dableFiles/jan/Source-Version/Vps50KO_KO-1-day-9.swc,https://neuromorpho.org/dableFiles/jan/CNG%20version/Vps50KO_KO-1-day-9.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=Vps50KO_KO-1-day-9,0,3,3
256885,Vps50KO_KO-1-day-6,Jan,,Day,Male,adult,peripheral nervous system; abdominal; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I; ddaE,drosophila melanogaster,"Vps50KO, UAS-CD4-tdTomato/ Vps50KO; SmidC161 Gal4/+",,td Tomato fluorescent protein,Vps50 Knockout,in vivo,Not applicable,Simple Neurite Tracer,oil,Simple Neurite Tracer.traces,"Dendrites, No Soma, No Axon","No Diameter, 2D, Angles",20,2023-04-04,2023-01-10,Not reported,,,,,,,,,2670.46,166.904,Not applicable,1.0,1.0,Not Reported,Not Reported,,36239632,10.1083/jcb.202112108,Dendrites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/256885""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/256885""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/256885""}}",https://neuromorpho.org/dableFiles/jan/Source-Version/Vps50KO_KO-1-day-6.swc,https://neuromorpho.org/dableFiles/jan/CNG%20version/Vps50KO_KO-1-day-6.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=Vps50KO_KO-1-day-6,0,3,3
256866,Vps50KO_KO-96hrs-AEL-1,Jan,,Day,Male/Female,larval,peripheral nervous system; abdominal; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I; ddaE,drosophila melanogaster,Vps50KO/KO; Gal4221>UAS-CD4-tdGFP,,green fluorescent protein,Vps50 Knockout,in vivo,Not applicable,Simple Neurite Tracer,oil,Simple Neurite Tracer.traces,"Dendrites, No Soma, No Axon","No Diameter, 2D, Angles",20,2023-04-04,2023-01-10,Not reported,,,,,,,,,1619.71,101.232,Not applicable,4.0,4.0,Not Reported,Not Reported,,36239632,10.1083/jcb.202112108,Dendrites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/256866""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/256866""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/256866""}}",https://neuromorpho.org/dableFiles/jan/Source-Version/Vps50KO_KO-96hrs-AEL-1.swc,https://neuromorpho.org/dableFiles/jan/CNG%20version/Vps50KO_KO-96hrs-AEL-1.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=Vps50KO_KO-96hrs-AEL-1,0,3,3
256865,Vps54KO_KO-96hrs-AEL-4,Jan,,Day,Male/Female,adult,peripheral nervous system; abdominal; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I; ddaE,drosophila melanogaster,Vps54KO/KO; Gal4221>UAS-CD4-tdGFP,,green fluorescent protein,Vps54 Knockout,in vivo,Not applicable,Simple Neurite Tracer,oil,Simple Neurite Tracer.traces,"Dendrites, No Soma, No Axon","No Diameter, 2D, Angles",20,2023-04-04,2023-01-10,Not reported,,,,,,,,,2075.02,129.689,Not applicable,4.0,4.0,Not Reported,Not Reported,,36239632,10.1083/jcb.202112108,Dendrites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/256865""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/256865""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/256865""}}",https://neuromorpho.org/dableFiles/jan/Source-Version/Vps54KO_KO-96hrs-AEL-4.swc,https://neuromorpho.org/dableFiles/jan/CNG%20version/Vps54KO_KO-96hrs-AEL-4.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=Vps54KO_KO-96hrs-AEL-4,0,3,3
256852,Vps54KO_KO-96hrs-AEL-9,Jan,,Day,Male/Female,adult,peripheral nervous system; abdominal; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I; ddaE,drosophila melanogaster,Vps54KO/KO; Gal4221>UAS-CD4-tdGFP,,green fluorescent protein,Vps54 Knockout,in vivo,Not applicable,Simple Neurite Tracer,oil,Simple Neurite Tracer.traces,"Dendrites, No Soma, No Axon","No Diameter, 2D, Angles",20,2023-04-04,2023-01-10,Not reported,,,,,,,,,1615.23,100.952,Not applicable,4.0,4.0,Not Reported,Not Reported,,36239632,10.1083/jcb.202112108,Dendrites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/256852""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/256852""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/256852""}}",https://neuromorpho.org/dableFiles/jan/Source-Version/Vps54KO_KO-96hrs-AEL-9.swc,https://neuromorpho.org/dableFiles/jan/CNG%20version/Vps54KO_KO-96hrs-AEL-9.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=Vps54KO_KO-96hrs-AEL-9,0,3,3
256849,Vps54KO_KO-1-day-2,Jan,,Day,Male,adult,peripheral nervous system; abdominal; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I; ddaE,drosophila melanogaster,"Vps54KO, UAS-CD4-tdTomato/ Vps54KO; SmidC161 Gal4/+",,Not reported,Vps54 Knockout,in vivo,Not applicable,Simple Neurite Tracer,oil,Simple Neurite Tracer.traces,"Dendrites, No Soma, No Axon","No Diameter, 2D, Angles",20,2023-04-04,2023-01-10,Not reported,,,,,,,,,1525.63,95.3516,Not applicable,1.0,1.0,Not Reported,Not Reported,,36239632,10.1083/jcb.202112108,Dendrites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/256849""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/256849""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/256849""}}",https://neuromorpho.org/dableFiles/jan/Source-Version/Vps54KO_KO-1-day-2.swc,https://neuromorpho.org/dableFiles/jan/CNG%20version/Vps54KO_KO-1-day-2.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=Vps54KO_KO-1-day-2,0,3,3
