neuron_id,neuron_name,archive,note,age_scale,gender,age_classification,brain_region,cell_type,species,strain,scientific_name,stain,experiment_condition,protocol,slicing_direction,reconstruction_software,objective_type,original_format,domain,attributes,magnification,upload_date,deposition_date,shrinkage_reported,shrinkage_corrected,reported_value,reported_xy,reported_z,corrected_value,corrected_xy,corrected_z,soma_surface,surface,volume,slicing_thickness,min_age,max_age,min_weight,max_weight,png_url,reference_pmid,reference_doi,physical_Integrity,_links,swc_source_url,swc_standardized_url,neuron_page_url
172480,B2-5,Grilli,,Day,Male,adult,hippocampus; dentate gyrus; dorsal; suprapyramidal blade,principal cell; granule; Doublecortin (DCX)-containing; newborn,mouse,C56BL/6J,,immunostaining,low fat diet,in vitro,coronal,Simple Neurite Tracer,dry,Simple Neurite Tracer.swc,"Dendrites, Soma, No Axon","No Diameter, 2D, Angles",20,2022-01-10,2021-12-06,Not reported,,,,,,,,2.34984,308.339,19.2712,40,42.0,42.0,21.0,28.0,,34728755,10.1038/s41598-021-01059-y,Dendrites Moderate,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/172480""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/172480""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/172480""}}",https://neuromorpho.org/dableFiles/grilli/Source-Version/B2-5.swc,https://neuromorpho.org/dableFiles/grilli/CNG%20version/B2-5.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=B2-5
172482,D1-25_1,Grilli,,Day,Male,adult,hippocampus; dentate gyrus; dorsal; suprapyramidal blade,principal cell; granule; Doublecortin (DCX)-containing; newborn,mouse,C56BL/6J,,immunostaining,High fat diet,in vitro,coronal,Simple Neurite Tracer,dry,Simple Neurite Tracer.swc,"Dendrites, Soma, No Axon","No Diameter, 2D, Angles",20,2022-01-10,2021-12-06,Not reported,,,,,,,,5.10784,220.81,13.8006,40,42.0,42.0,21.0,28.0,,34728755,10.1038/s41598-021-01059-y,Dendrites Moderate,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/172482""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/172482""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/172482""}}",https://neuromorpho.org/dableFiles/grilli/Source-Version/D1-25_1.swc,https://neuromorpho.org/dableFiles/grilli/CNG%20version/D1-25_1.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=D1-25_1
172483,E3-10,Grilli,,Day,Male,adult,hippocampus; dentate gyrus; dorsal; suprapyramidal blade,principal cell; granule; Doublecortin (DCX)-containing; newborn,mouse,C56BL/6J,,immunostaining,High fat diet,in vitro,coronal,Simple Neurite Tracer,dry,Simple Neurite Tracer.swc,"Dendrites, Soma, No Axon","No Diameter, 2D, Angles",20,2022-01-10,2021-12-06,Not reported,,,,,,,,4.19061,198.408,12.4005,40,49.0,49.0,21.0,28.0,,34728755,10.1038/s41598-021-01059-y,Dendrites Moderate,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/172483""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/172483""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/172483""}}",https://neuromorpho.org/dableFiles/grilli/Source-Version/E3-10.swc,https://neuromorpho.org/dableFiles/grilli/CNG%20version/E3-10.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=E3-10
172484,B4-28,Grilli,,Day,Male,adult,hippocampus; dentate gyrus; dorsal; suprapyramidal blade,principal cell; granule; Doublecortin (DCX)-containing; newborn,mouse,C56BL/6J,,immunostaining,low fat diet,in vitro,coronal,Simple Neurite Tracer,dry,Simple Neurite Tracer.swc,"Dendrites, Soma, No Axon","No Diameter, 2D, Angles",20,2022-01-10,2021-12-06,Not reported,,,,,,,,5.37941,218.104,13.6315,40,42.0,42.0,21.0,28.0,,34728755,10.1038/s41598-021-01059-y,Dendrites Moderate,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/172484""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/172484""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/172484""}}",https://neuromorpho.org/dableFiles/grilli/Source-Version/B4-28.swc,https://neuromorpho.org/dableFiles/grilli/CNG%20version/B4-28.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=B4-28
172485,C3-11,Grilli,,Day,Male,adult,hippocampus; dentate gyrus; dorsal; suprapyramidal blade,principal cell; granule; Doublecortin (DCX)-containing; newborn,mouse,C56BL/6J,,immunostaining,low fat diet,in vitro,coronal,Simple Neurite Tracer,dry,Simple Neurite Tracer.swc,"Dendrites, Soma, No Axon","No Diameter, 2D, Angles",20,2022-01-10,2021-12-06,Not reported,,,,,,,,4.43908,202.774,12.6734,40,49.0,49.0,21.0,28.0,,34728755,10.1038/s41598-021-01059-y,Dendrites Moderate,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/172485""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/172485""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/172485""}}",https://neuromorpho.org/dableFiles/grilli/Source-Version/C3-11.swc,https://neuromorpho.org/dableFiles/grilli/CNG%20version/C3-11.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=C3-11
172486,C4-29,Grilli,,Day,Male,adult,hippocampus; dentate gyrus; dorsal; suprapyramidal blade,principal cell; granule; Doublecortin (DCX)-containing; newborn,mouse,C56BL/6J,,immunostaining,low fat diet,in vitro,coronal,Simple Neurite Tracer,dry,Simple Neurite Tracer.swc,"Dendrites, Soma, No Axon","No Diameter, 2D, Angles",20,2022-01-10,2021-12-06,Not reported,,,,,,,,5.12966,281.777,17.611,40,49.0,49.0,21.0,28.0,,34728755,10.1038/s41598-021-01059-y,Dendrites Moderate,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/172486""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/172486""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/172486""}}",https://neuromorpho.org/dableFiles/grilli/Source-Version/C4-29.swc,https://neuromorpho.org/dableFiles/grilli/CNG%20version/C4-29.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=C4-29
172488,E2-14_1,Grilli,,Day,Male,adult,hippocampus; dentate gyrus; dorsal; suprapyramidal blade,principal cell; granule; Doublecortin (DCX)-containing; newborn,mouse,C56BL/6J,,immunostaining,High fat diet,in vitro,coronal,Simple Neurite Tracer,dry,Simple Neurite Tracer.swc,"Dendrites, Soma, No Axon","No Diameter, 2D, Angles",20,2022-01-10,2021-12-06,Not reported,,,,,,,,3.70544,337.839,21.1149,40,49.0,49.0,21.0,28.0,,34728755,10.1038/s41598-021-01059-y,Dendrites Moderate,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/172488""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/172488""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/172488""}}",https://neuromorpho.org/dableFiles/grilli/Source-Version/E2-14_1.swc,https://neuromorpho.org/dableFiles/grilli/CNG%20version/E2-14_1.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=E2-14_1
172489,B3-7,Grilli,,Day,Male,adult,hippocampus; dentate gyrus; dorsal; suprapyramidal blade,principal cell; granule; Doublecortin (DCX)-containing; newborn,mouse,C56BL/6J,,immunostaining,low fat diet,in vitro,coronal,Simple Neurite Tracer,dry,Simple Neurite Tracer.swc,"Dendrites, Soma, No Axon","No Diameter, 2D, Angles",20,2022-01-10,2021-12-06,Not reported,,,,,,,,3.5117,303.906,18.9941,40,42.0,42.0,21.0,28.0,,34728755,10.1038/s41598-021-01059-y,Dendrites Moderate,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/172489""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/172489""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/172489""}}",https://neuromorpho.org/dableFiles/grilli/Source-Version/B3-7.swc,https://neuromorpho.org/dableFiles/grilli/CNG%20version/B3-7.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=B3-7
172490,C1-22,Grilli,,Day,Male,adult,hippocampus; dentate gyrus; dorsal; suprapyramidal blade,principal cell; granule; Doublecortin (DCX)-containing; newborn,mouse,C56BL/6J,,immunostaining,low fat diet,in vitro,coronal,Simple Neurite Tracer,dry,Simple Neurite Tracer.swc,"Dendrites, Soma, No Axon","No Diameter, 2D, Angles",20,2022-01-10,2021-12-06,Not reported,,,,,,,,8.45329,268.018,16.7512,40,49.0,49.0,21.0,28.0,,34728755,10.1038/s41598-021-01059-y,Dendrites Moderate,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/172490""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/172490""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/172490""}}",https://neuromorpho.org/dableFiles/grilli/Source-Version/C1-22.swc,https://neuromorpho.org/dableFiles/grilli/CNG%20version/C1-22.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=C1-22
172491,A4-26,Grilli,"5 weeks of age, animals were fed with an HFD (60% kcal from fat, 21% kcal from carbohydrates, 19% kcal from proteins) for 1 week followed by 1 week fed with LFD (13% kcal from fat, 67% kcal from carbohydrates, 20% kcal from proteins).",Day,Male,adult,hippocampus; dentate gyrus; dorsal; suprapyramidal blade,principal cell; granule; Doublecortin (DCX)-containing; newborn,mouse,C56BL/6J,,immunostaining,High fat diet + low fat diet,in vitro,coronal,Simple Neurite Tracer,dry,Simple Neurite Tracer.swc,"Dendrites, Soma, No Axon","No Diameter, 2D, Angles",20,2022-01-10,2021-12-06,Not reported,,,,,,,,8.81813,297.639,18.6024,40,49.0,49.0,21.0,28.0,,34728755,10.1038/s41598-021-01059-y,Dendrites Moderate,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/172491""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/172491""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/172491""}}",https://neuromorpho.org/dableFiles/grilli/Source-Version/A4-26.swc,https://neuromorpho.org/dableFiles/grilli/CNG%20version/A4-26.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=A4-26
172492,B2-14,Grilli,,Day,Male,adult,hippocampus; dentate gyrus; dorsal; suprapyramidal blade,principal cell; granule; Doublecortin (DCX)-containing; newborn,mouse,C56BL/6J,,immunostaining,low fat diet,in vitro,coronal,Simple Neurite Tracer,dry,Simple Neurite Tracer.swc,"Dendrites, Soma, No Axon","No Diameter, 2D, Angles",20,2022-01-10,2021-12-06,Not reported,,,,,,,,5.56534,210.937,13.1836,40,42.0,42.0,21.0,28.0,,34728755,10.1038/s41598-021-01059-y,Dendrites Moderate,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/172492""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/172492""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/172492""}}",https://neuromorpho.org/dableFiles/grilli/Source-Version/B2-14.swc,https://neuromorpho.org/dableFiles/grilli/CNG%20version/B2-14.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=B2-14
172493,E2-13_1,Grilli,,Day,Male,adult,hippocampus; dentate gyrus; dorsal; suprapyramidal blade,principal cell; granule; Doublecortin (DCX)-containing; newborn,mouse,C56BL/6J,,immunostaining,High fat diet,in vitro,coronal,Simple Neurite Tracer,dry,Simple Neurite Tracer.swc,"Dendrites, Soma, No Axon","No Diameter, 2D, Angles",20,2022-01-10,2021-12-06,Not reported,,,,,,,,4.66435,364.247,22.7655,40,49.0,49.0,21.0,28.0,,34728755,10.1038/s41598-021-01059-y,Dendrites Moderate,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/172493""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/172493""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/172493""}}",https://neuromorpho.org/dableFiles/grilli/Source-Version/E2-13_1.swc,https://neuromorpho.org/dableFiles/grilli/CNG%20version/E2-13_1.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=E2-13_1
172494,B3-5_1,Grilli,,Day,Male,adult,hippocampus; dentate gyrus; dorsal; suprapyramidal blade,principal cell; granule; Doublecortin (DCX)-containing; newborn,mouse,C56BL/6J,,immunostaining,low fat diet,in vitro,coronal,Simple Neurite Tracer,dry,Simple Neurite Tracer.swc,"Dendrites, Soma, No Axon","No Diameter, 2D, Angles",20,2022-01-10,2021-12-06,Not reported,,,,,,,,2.71308,241.448,15.0905,40,42.0,42.0,21.0,28.0,,34728755,10.1038/s41598-021-01059-y,Dendrites Moderate,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/172494""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/172494""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/172494""}}",https://neuromorpho.org/dableFiles/grilli/Source-Version/B3-5_1.swc,https://neuromorpho.org/dableFiles/grilli/CNG%20version/B3-5_1.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=B3-5_1
172495,A3-20,Grilli,"5 weeks of age, animals were fed with an HFD (60% kcal from fat, 21% kcal from carbohydrates, 19% kcal from proteins) for 1 week followed by 1 week fed with LFD (13% kcal from fat, 67% kcal from carbohydrates, 20% kcal from proteins).",Day,Male,adult,hippocampus; dentate gyrus; dorsal; suprapyramidal blade,principal cell; granule; Doublecortin (DCX)-containing; newborn,mouse,C56BL/6J,,immunostaining,High fat diet + low fat diet,in vitro,coronal,Simple Neurite Tracer,dry,Simple Neurite Tracer.swc,"Dendrites, Soma, No Axon","No Diameter, 3D, Angles",20,2022-01-10,2021-12-06,Not reported,,,,,,,,6.01516,360.56,22.535,40,49.0,49.0,21.0,28.0,,34728755,10.1038/s41598-021-01059-y,Dendrites Moderate,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/172495""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/172495""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/172495""}}",https://neuromorpho.org/dableFiles/grilli/Source-Version/A3-20.swc,https://neuromorpho.org/dableFiles/grilli/CNG%20version/A3-20.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=A3-20
172496,B4-21,Grilli,,Day,Male,adult,hippocampus; dentate gyrus; dorsal; suprapyramidal blade,principal cell; granule; Doublecortin (DCX)-containing; newborn,mouse,C56BL/6J,,immunostaining,low fat diet,in vitro,coronal,Simple Neurite Tracer,dry,Simple Neurite Tracer.swc,"Dendrites, Soma, No Axon","No Diameter, 2D, Angles",20,2022-01-10,2021-12-06,Not reported,,,,,,,,2.92696,218.042,13.6276,40,42.0,42.0,21.0,28.0,,34728755,10.1038/s41598-021-01059-y,Dendrites Moderate,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/172496""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/172496""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/172496""}}",https://neuromorpho.org/dableFiles/grilli/Source-Version/B4-21.swc,https://neuromorpho.org/dableFiles/grilli/CNG%20version/B4-21.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=B4-21
172497,B2-17,Grilli,,Day,Male,adult,hippocampus; dentate gyrus; dorsal; suprapyramidal blade,principal cell; granule; Doublecortin (DCX)-containing; newborn,mouse,C56BL/6J,,immunostaining,low fat diet,in vitro,coronal,Simple Neurite Tracer,dry,Simple Neurite Tracer.swc,"Dendrites, Soma, No Axon","No Diameter, 2D, Angles",20,2022-01-10,2021-12-06,Not reported,,,,,,,,3.02345,266.488,16.6555,40,42.0,42.0,21.0,28.0,,34728755,10.1038/s41598-021-01059-y,Dendrites Moderate,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/172497""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/172497""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/172497""}}",https://neuromorpho.org/dableFiles/grilli/Source-Version/B2-17.swc,https://neuromorpho.org/dableFiles/grilli/CNG%20version/B2-17.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=B2-17
172498,A4-21,Grilli,"5 weeks of age, animals were fed with an HFD (60% kcal from fat, 21% kcal from carbohydrates, 19% kcal from proteins) for 1 week followed by 1 week fed with LFD (13% kcal from fat, 67% kcal from carbohydrates, 20% kcal from proteins).",Day,Male,adult,hippocampus; dentate gyrus; dorsal; suprapyramidal blade,principal cell; granule; Doublecortin (DCX)-containing; newborn,mouse,C56BL/6J,,immunostaining,High fat diet + low fat diet,in vitro,coronal,Simple Neurite Tracer,dry,Simple Neurite Tracer.swc,"Dendrites, Soma, No Axon","No Diameter, 2D, Angles",20,2022-01-10,2021-12-06,Not reported,,,,,,,,4.00925,393.183,24.574,40,49.0,49.0,21.0,28.0,,34728755,10.1038/s41598-021-01059-y,Dendrites Moderate,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/172498""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/172498""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/172498""}}",https://neuromorpho.org/dableFiles/grilli/Source-Version/A4-21.swc,https://neuromorpho.org/dableFiles/grilli/CNG%20version/A4-21.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=A4-21
172499,C1-2_1,Grilli,,Day,Male,adult,hippocampus; dentate gyrus; dorsal; suprapyramidal blade,principal cell; granule; Doublecortin (DCX)-containing; newborn,mouse,C56BL/6J,,immunostaining,low fat diet,in vitro,coronal,Simple Neurite Tracer,dry,Simple Neurite Tracer.swc,"Dendrites, Soma, No Axon","No Diameter, 3D, Angles",20,2022-01-10,2021-12-06,Not reported,,,,,,,,10.5593,582.0,36.375,40,49.0,49.0,21.0,28.0,,34728755,10.1038/s41598-021-01059-y,Dendrites Moderate,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/172499""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/172499""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/172499""}}",https://neuromorpho.org/dableFiles/grilli/Source-Version/C1-2_1.swc,https://neuromorpho.org/dableFiles/grilli/CNG%20version/C1-2_1.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=C1-2_1
172500,E4-5,Grilli,,Day,Male,adult,hippocampus; dentate gyrus; dorsal; suprapyramidal blade,principal cell; granule; Doublecortin (DCX)-containing; newborn,mouse,C56BL/6J,,immunostaining,High fat diet,in vitro,coronal,Simple Neurite Tracer,dry,Simple Neurite Tracer.swc,"Dendrites, Soma, No Axon","No Diameter, 2D, Angles",20,2022-01-10,2021-12-06,Not reported,,,,,,,,5.68992,406.664,25.4165,40,49.0,49.0,21.0,28.0,,34728755,10.1038/s41598-021-01059-y,Dendrites Moderate,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/172500""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/172500""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/172500""}}",https://neuromorpho.org/dableFiles/grilli/Source-Version/E4-5.swc,https://neuromorpho.org/dableFiles/grilli/CNG%20version/E4-5.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=E4-5
172501,C3-16,Grilli,,Day,Male,adult,hippocampus; dentate gyrus; dorsal; suprapyramidal blade,principal cell; granule; Doublecortin (DCX)-containing; newborn,mouse,C56BL/6J,,immunostaining,low fat diet,in vitro,coronal,Simple Neurite Tracer,dry,Simple Neurite Tracer.swc,"Dendrites, Soma, No Axon","No Diameter, 3D, Angles",20,2022-01-10,2021-12-06,Not reported,,,,,,,,4.18134,502.429,31.4018,40,49.0,49.0,21.0,28.0,,34728755,10.1038/s41598-021-01059-y,Dendrites Moderate,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/172501""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/172501""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/172501""}}",https://neuromorpho.org/dableFiles/grilli/Source-Version/C3-16.swc,https://neuromorpho.org/dableFiles/grilli/CNG%20version/C3-16.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=C3-16
172502,B1-5,Grilli,,Day,Male,adult,hippocampus; dentate gyrus; dorsal; suprapyramidal blade,principal cell; granule; Doublecortin (DCX)-containing; newborn,mouse,C56BL/6J,,immunostaining,low fat diet,in vitro,coronal,Simple Neurite Tracer,dry,Simple Neurite Tracer.swc,"Dendrites, Soma, No Axon","No Diameter, 2D, Angles",20,2022-01-10,2021-12-06,Not reported,,,,,,,,5.41629,276.413,17.2758,40,42.0,42.0,21.0,28.0,,34728755,10.1038/s41598-021-01059-y,Dendrites Moderate,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/172502""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/172502""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/172502""}}",https://neuromorpho.org/dableFiles/grilli/Source-Version/B1-5.swc,https://neuromorpho.org/dableFiles/grilli/CNG%20version/B1-5.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=B1-5
