condition,current_pA,time_ms,voltage_mV,ina_mA_cm2,ikdr_mA_cm2
strong,50.0,1374.2000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1374.3000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1374.4000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1374.5000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1374.6000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1374.7000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1374.8000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1374.9000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1375.0000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1375.1000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1375.2000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1375.3000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1375.4000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1375.5000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1375.6000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1375.7000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1375.8000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1375.9000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1376.0000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1376.1000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1376.2000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1376.3000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1376.4000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1376.5000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1376.6000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1376.7000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1376.8000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1376.9000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1377.0000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1377.1000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1377.2000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1377.3000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1377.4000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1377.5000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1377.6000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1377.7000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1377.8000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1377.9000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1378.0000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1378.1000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1378.2000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1378.3000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1378.4000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1378.5000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1378.6000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1378.7000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1378.8000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1378.9000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1379.0000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1379.1000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1379.2000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1379.3000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1379.4000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1379.5000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1379.6000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1379.7000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1379.8000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1379.9000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1380.0000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1380.1000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1380.2000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1380.3000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1380.4000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1380.5000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1380.6000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1380.7000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1380.8000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1380.9000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1381.0000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1381.1000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1381.2000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1381.3000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1381.4000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1381.5000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1381.6000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1381.7000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1381.8000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1381.9000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1382.0000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1382.1000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1382.2000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1382.3000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1382.4000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1382.5000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1382.6000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1382.7000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1382.8000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1382.9000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1383.0000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1383.1000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1383.2000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1383.3000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1383.4000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1383.5000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1383.6000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1383.7000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1383.8000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1383.9000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1384.0000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1384.1000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1384.2000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1384.3000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1384.4000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1384.5000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1384.6000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1384.7000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1384.8000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1384.9000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1385.0000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1385.1000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1385.2000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1385.3000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1385.4000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1385.5000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1385.6000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1385.7000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1385.8000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1385.9000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1386.0000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1386.1000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1386.2000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1386.3000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1386.4000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1386.5000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1386.6000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1386.7000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1386.8000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1386.9000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1387.0000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1387.1000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1387.2000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1387.3000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1387.4000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1387.5000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1387.6000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1387.7000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1387.8000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1387.9000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1388.0000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1388.1000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1388.2000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1388.3000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1388.4000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1388.5000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1388.6000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1388.7000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1388.8000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1388.9000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1389.0000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1389.1000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1389.2000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1389.3000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1389.4000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1389.5000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1389.6000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1389.7000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1389.8000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1389.9000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1390.0000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1390.1000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1390.2000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1390.3000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1390.4000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1390.5000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1390.6000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1390.7000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1390.8000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1390.9000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1391.0000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1391.1000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1391.2000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1391.3000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1391.4000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1391.5000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1391.6000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1391.7000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1391.8000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1391.9000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1392.0000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1392.1000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1392.2000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1392.3000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1392.4000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1392.5000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1392.6000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1392.7000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1392.8000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1392.9000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1393.0000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1393.1000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1393.2000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1393.3000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1393.4000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1393.5000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1393.6000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1393.7000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1393.8000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1393.9000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1394.0000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1394.1000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1394.2000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1394.3000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1394.4000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1394.5000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1394.6000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1394.7000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1394.8000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1394.9000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1395.0000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1395.1000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1395.2000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1395.3000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1395.4000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1395.5000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1395.6000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1395.7000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1395.8000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1395.9000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1396.0000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1396.1000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1396.2000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1396.3000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1396.4000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1396.5000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1396.6000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1396.7000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1396.8000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1396.9000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1397.0000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1397.1000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1397.2000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1397.3000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1397.4000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1397.5000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1397.6000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1397.7000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1397.8000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1397.9000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1398.0000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1398.1000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1398.2000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1398.3000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1398.4000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1398.5000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1398.6000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1398.7000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1398.8000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1398.9000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1399.0000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1399.1000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1399.2000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1399.3000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1399.4000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1399.5000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1399.6000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1399.7000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1399.8000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1399.9000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1400.0000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1400.1000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1400.2000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1400.3000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1400.4000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1400.5000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1400.6000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1400.7000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1400.8000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1400.9000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1401.0000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1401.1000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1401.2000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1401.3000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1401.4000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1401.5000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1401.6000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1401.7000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1401.8000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1401.9000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1402.0000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1402.1000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1402.2000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1402.3000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1402.4000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1402.5000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1402.6000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1402.7000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1402.8000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1402.9000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1403.0000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1403.1000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1403.2000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1403.3000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1403.4000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1403.5000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1403.6000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1403.7000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1403.8000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1403.9000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1404.0000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1404.1000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1404.2000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1404.3000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1404.4000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1404.5000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1404.6000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1404.7000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1404.8000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1404.9000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1405.0000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1405.1000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1405.2000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1405.3000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1405.4000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1405.5000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1405.6000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1405.7000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1405.8000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1405.9000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1406.0000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1406.1000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1406.2000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1406.3000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1406.4000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1406.5000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1406.6000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1406.7000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1406.8000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1406.9000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1407.0000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1407.1000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1407.2000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1407.3000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1407.4000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1407.5000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1407.6000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1407.7000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1407.8000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1407.9000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1408.0000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1408.1000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1408.2000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1408.3000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1408.4000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1408.5000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1408.6000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1408.7000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1408.8000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1408.9000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1409.0000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1409.1000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1409.2000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1409.3000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1409.4000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1409.5000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1409.6000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1409.7000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1409.8000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1409.9000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1410.0000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1410.1000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1410.2000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1410.3000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1410.4000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1410.5000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1410.6000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1410.7000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1410.8000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1410.9000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1411.0000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1411.1000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1411.2000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1411.3000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1411.4000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1411.5000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1411.6000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1411.7000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1411.8000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1411.9000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1412.0000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1412.1000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1412.2000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1412.3000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1412.4000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1412.5000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1412.6000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1412.7000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1412.8000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1412.9000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1413.0000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1413.1000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1413.2000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1413.3000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1413.4000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1413.5000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1413.6000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1413.7000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1413.8000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1413.9000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1414.0000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1414.1000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1414.2000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1414.3000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1414.4000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1414.5000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1414.6000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1414.7000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1414.8000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1414.9000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1415.0000,-50.096277,-0.00508075575,0.0168800404
strong,50.0,1415.1000,-50.096277,-0.00508075575,0.0168800404
