BNa_scale,CaAN_scale,CaL_scale,I-10_AIS_AP_peak_mV,I-10_AIS_AP_width_ms,I-10_AIS_ISI_CV,I-10_AIS_adaptation_ratio,I-10_AIS_latency_ms,I-10_AIS_spikes,I-10_RIN_GOhm,I-10_max_AIS_mV,I-10_max_soma_mV,I-10_recovery_soma_mV,I-10_soma_spikes,I0_AIS_AP_peak_mV,I0_AIS_AP_width_ms,I0_AIS_ISI_CV,I0_AIS_adaptation_ratio,I0_AIS_latency_ms,I0_AIS_spikes,I0_RIN_GOhm,I0_max_AIS_mV,I0_max_soma_mV,I0_recovery_soma_mV,I0_soma_spikes,I100_AIS_AP_peak_mV,I100_AIS_AP_width_ms,I100_AIS_ISI_CV,I100_AIS_adaptation_ratio,I100_AIS_latency_ms,I100_AIS_spikes,I100_RIN_GOhm,I100_max_AIS_mV,I100_max_soma_mV,I100_recovery_soma_mV,I100_soma_spikes,I120_AIS_AP_peak_mV,I120_AIS_AP_width_ms,I120_AIS_ISI_CV,I120_AIS_adaptation_ratio,I120_AIS_latency_ms,I120_AIS_spikes,I120_RIN_GOhm,I120_max_AIS_mV,I120_max_soma_mV,I120_recovery_soma_mV,I120_soma_spikes,I40_AIS_AP_peak_mV,I40_AIS_AP_width_ms,I40_AIS_ISI_CV,I40_AIS_adaptation_ratio,I40_AIS_latency_ms,I40_AIS_spikes,I40_RIN_GOhm,I40_max_AIS_mV,I40_max_soma_mV,I40_recovery_soma_mV,I40_soma_spikes,I60_AIS_AP_peak_mV,I60_AIS_AP_width_ms,I60_AIS_ISI_CV,I60_AIS_adaptation_ratio,I60_AIS_latency_ms,I60_AIS_spikes,I60_RIN_GOhm,I60_max_AIS_mV,I60_max_soma_mV,I60_recovery_soma_mV,I60_soma_spikes,I80_AIS_AP_peak_mV,I80_AIS_AP_width_ms,I80_AIS_ISI_CV,I80_AIS_adaptation_ratio,I80_AIS_latency_ms,I80_AIS_spikes,I80_RIN_GOhm,I80_max_AIS_mV,I80_max_soma_mV,I80_recovery_soma_mV,I80_soma_spikes,KCa_scale,KDR_scale,iNaP_scale,score
1.35,0.5,1.5,nan,nan,nan,nan,nan,0,0.7626176023365104,-72.6056340359158,-72.60640229437195,-75.42273922465523,0,nan,nan,nan,nan,nan,0,nan,-72.24502159206303,-72.24587349264858,-72.20158887545192,0,17.16520421582353,1.5799999999999954,0.000782372877797119,1.0002512562832278,54.02499999999685,5,nan,20.411616681500902,5.276628486946952,-71.97264557593506,5,17.468000707867414,1.5708333333330984,0.006607140006658897,0.9835833569239929,44.675000000005355,6,nan,21.8792362634946,6.281461186146452,-74.71404815503884,6,11.90605206074398,1.6124999999985334,nan,nan,144.9999999999141,2,nan,12.238504294159599,-0.2494590542940445,-65.39659936163115,2,14.833521168147334,1.5999999999985448,0.0142633501478518,1.0289394741485796,92.62499999996174,3,nan,15.979926621080438,2.283906691782358,-65.9312762135693,3,16.366330937504202,1.5937500000003695,0.00752464161075687,1.017505943376111,68.27499999998389,4,nan,18.523800022408587,3.995028678553828,-68.74788747401848,4,0.75,0.5,1.25,359.81525526325373
1.05,1.5,0.75,nan,nan,nan,nan,nan,0,0.7539175882045527,-72.59753418676888,-72.59813206980745,-75.325031827401,0,nan,nan,nan,nan,nan,0,nan,-72.22813959882465,-72.22880424828817,-72.18545740834104,0,10.334042688739313,1.6099999999997976,0.0030569198862846403,0.9929775280898876,57.49999999999369,5,nan,13.888960042437201,1.0716556871295924,-72.44582622167556,5,10.593675964768558,1.5874999999997499,0.0041203667209780345,0.9898670044347343,47.3750000000029,6,nan,15.648137544884117,2.2559441516863505,-66.74421010833122,6,-1.064525306589397,1.5749999999985675,nan,nan,174.49999999988728,1,nan,-1.064525306589397,-9.539438500078202,-66.63839421057018,1,7.036614391261443,1.6312500000003638,0.001565716123780339,0.9965954227379104,100.64999999995445,4,nan,8.235039579136401,-2.779108908181512,-72.58244737679702,4,9.257273937321164,1.6200000000000045,0.002045880724871169,0.9954567192764585,73.07499999997953,5,nan,11.583209770428429,-0.4923404142448431,-72.63159752865253,5,0.5,0.65,1.25,354.7048625445182
1.45,1.25,1.25,nan,nan,nan,nan,nan,0,0.7561990243461295,-72.59121895436846,-72.59204772915845,-75.34369288215312,0,nan,nan,nan,nan,nan,0,nan,-72.20530591829558,-72.206231290908,-72.15966188941935,0,18.774793870482302,1.5549999999999955,0.003978351496521048,1.010136036277252,53.54999999999728,5,nan,22.022022387901128,6.285271550248122,-68.36817771691143,5,18.958697293369113,1.5416666666664394,0.0030411035645423945,0.993115833585337,44.225000000005764,6,nan,23.44325464691675,7.26988916542657,-71.79139935657552,6,13.871619022289774,1.5999999999985448,nan,nan,143.84999999991516,2,nan,14.13344778384238,0.9524784706780759,-64.97511361196014,2,16.65815798845645,1.5749999999985675,0.016025050653895746,1.0325720703856234,91.92499999996238,3,nan,17.698672845849465,3.3610220988488733,-73.84763171581466,3,18.09025768561646,1.562499999998579,0.011072113150392587,1.0262008733624455,67.69999999998441,4,nan,20.178379376468232,5.02936590335996,-65.44693270876458,4,0.75,0.45,1.0,352.9233942837186
1.35,1.25,1.5,nan,nan,nan,nan,nan,0,0.7555526587762883,-72.55752790324651,-72.55830636329854,-75.30493272362564,0,nan,nan,nan,nan,nan,0,nan,-72.10072167346814,-72.1016077045324,-72.04434226774454,0,17.337184349573313,1.5899999999999863,0.0007609587433094739,0.9994983697033429,53.4249999999974,5,nan,20.55755000738749,5.410629986810785,-71.9659815233254,5,17.626592898279068,1.5666666666664355,0.006756841193968087,0.9833239118181107,44.225000000005764,6,nan,21.98667255119818,6.390316388396583,-74.72455304061302,6,12.344069454860529,1.624999999998522,nan,nan,141.44999999991734,2,nan,12.684600672298043,0.09121927309196325,-64.87127223161146,2,15.08977151908021,1.6166666666651963,0.01372957942301008,1.02784140969163,91.07499999996315,3,nan,16.235583894501385,2.5012221690415704,-65.55299397954451,3,16.569102122230756,1.593750000000341,0.006988419428477838,1.0161742505933122,67.34999999998473,4,nan,18.711660675986884,4.159261958679893,-68.64227301637112,4,0.75,0.5,1.5,349.3875940775367
1.05,1.25,0.5,nan,nan,nan,nan,nan,0,0.7567617821911312,-72.64530717118092,-72.64589749426179,-75.39958839526085,0,nan,nan,nan,nan,nan,0,nan,-72.36897195542699,-72.36961151182655,-72.33846577300208,0,9.617093521264401,1.625,0.0036828342055930247,0.9915611814345998,58.77499999999253,5,nan,13.50827543807987,0.7645377614029645,-72.12848630813838,5,9.811993923723103,1.616666666666428,0.004641654877151349,0.9885859226394722,48.30000000000206,6,nan,15.334584864027308,1.992549058061683,-66.7933747779413,6,-1.4766295268067366,1.624999999998522,nan,nan,181.5249999998809,1,nan,-1.4766295268067366,-9.730050784892454,-66.63388234970527,1,6.315103256966514,1.6375000000003297,0.0018823402715319845,0.9958419958450113,103.94999999995144,4,nan,7.603509152716379,-3.222221010636201,-72.22062392019393,4,8.570948197840595,1.634999999999991,0.002570344874600601,0.9940148431923247,74.99999999997777,5,nan,11.083997887584642,-0.8608648999114236,-72.35631480874265,5,1.5,0.5,0.75,348.62195880808827
1.25,1.25,1.25,nan,nan,nan,nan,nan,0,0.7558775189985312,-72.58580362567086,-72.58651847725267,-75.33447619976434,0,nan,nan,nan,nan,nan,0,nan,-72.18984108277643,-72.19064147558085,-72.14284968451432,0,15.138140133387271,1.575,0.011406727608400356,1.029679770894625,55.04999999999592,5,nan,18.441344097268765,3.9768557484354425,-70.92174613474086,5,15.514400120823103,1.5499999999997651,0.003906488017112369,1.010177377148013,45.45000000000465,6,nan,20.002349434176075,5.041174249390234,-74.31092267940593,6,8.478643437651305,1.5874999999985562,nan,nan,152.74999999990706,2,nan,8.805318041579332,-2.630676806854556,-65.90940619459252,2,12.492023412378686,1.5833333333318933,0.017715112075198842,1.0360691939639308,95.12499999995947,3,nan,13.596255346426956,0.6869742909982476,-66.29724057267909,3,14.245959353746638,1.5812499999989171,0.017546607719258644,1.042380522993688,69.6999999999826,4,nan,16.407418636720905,2.5987009927007585,-67.29578966535588,4,1.5,0.65,1.25,347.5031192266856
1.35,0.5,1.25,nan,nan,nan,nan,nan,0,0.763159922897367,-72.64359619544898,-72.64435648126941,-75.46403075657088,0,nan,nan,nan,nan,nan,0,nan,-72.35987168319967,-72.36069700457274,-72.32733737836641,0,16.71861882912842,1.575,0.005994396839433773,1.0155400155415684,55.09999999999587,5,nan,20.116061807711098,5.010204822582835,-70.82922156162745,5,16.994943198231745,1.554166666666428,0.002256325864292452,0.9953596287736007,45.42500000000467,6,nan,21.64257184323852,6.056045367915418,-73.91743722371247,6,11.096033273638263,1.5999999999985448,nan,nan,151.5999999999081,2,nan,11.37132905662213,-0.8896284398423603,-65.6333267705641,2,14.328112000429508,1.591666666665219,0.018126346015793254,1.0369219521111315,95.39999999995922,3,nan,15.436017475973756,1.8593388171546876,-65.6467892936514,3,15.921625433091585,1.5750000000000028,0.013924802295710506,1.0331244404655326,69.87499999998244,4,nan,18.12255415208914,3.668443530145667,-67.53782657693732,4,1.0,0.45,0.75,346.84083377735413
1.25,1.0,1.25,nan,nan,nan,nan,nan,0,0.7586821639821437,-72.64320851385855,-72.64391227632696,-75.4177298183411,0,nan,nan,nan,nan,nan,0,nan,-72.36100704159973,-72.36177070385627,-72.3294928351643,0,14.521094267327545,1.5549999999999955,0.006430009917418558,1.0167642362970741,56.64999999999446,5,nan,17.974523510269744,3.571600000480306,-68.95843773071482,5,14.858743507874737,1.5458333333330831,0.0015162280058886783,1.0005961251891986,46.600000000003604,6,nan,19.629954005459876,4.695347854567085,-72.2653599556557,6,6.721225244824464,1.5749999999985675,nan,nan,164.54999999989633,2,nan,7.050585896924065,-3.9012103376247618,-66.627972070553,2,11.66445500855558,1.5749999999985675,0.011702322179557505,1.02368177613321,99.39999999995558,3,nan,12.727416963125169,0.02905867976364951,-66.5733088314717,3,13.605228833596744,1.5749999999985675,0.01167446080038266,1.0281980742778543,72.14999999998037,4,nan,15.796485050536953,2.098437556568667,-66.67000265118978,4,1.0,0.55,0.5,345.01742919431155
1.45,1.25,1.25,nan,nan,nan,nan,nan,0,0.7563732792575962,-72.60709278950168,-72.60791793426154,-75.36055394604186,0,nan,nan,nan,nan,nan,0,nan,-72.25369234796824,-72.25460551433098,-72.21276518421404,0,18.595393429716115,1.55,0.006700435388943168,1.0173126615002714,54.02499999999685,5,nan,21.88592197576318,6.159863579312231,-71.07393519891691,5,18.85567516942579,1.5374999999997765,0.0017406093560104043,0.997101449278657,44.575000000005446,6,nan,23.344584810190476,7.1650990000996435,-74.07868154315406,6,13.431051194058384,1.5874999999985562,nan,nan,146.92499999991236,2,nan,13.709763460493964,0.6310768582715933,-65.35333692617087,2,16.34814968210942,1.5749999999985675,0.02009107956067506,1.0410060142154183,93.19999999996122,3,nan,17.447355716806243,3.15638784920991,-65.48478743531592,3,17.849307515523012,1.5562500000002757,0.014997826397806353,1.0354673209904082,68.42499999998375,4,nan,20.001553929401027,4.875116891990331,-67.76656246196562,4,1.0,0.45,0.75,343.3296894948258
1.05,1.25,1.25,nan,nan,nan,nan,nan,0,0.755773649063154,-72.59491299573311,-72.59551129675593,-75.34164029170526,0,nan,nan,nan,nan,nan,0,nan,-72.2182060851731,-72.2188725271562,-72.17403793416926,0,10.468331346220383,1.6049999999999955,0.0012320328543113247,1.0000000000005242,57.29999999999387,5,nan,13.955066511716495,1.1224182438102468,-66.47062573038902,5,10.787368761631377,1.5999999999997574,0.003391421225259469,0.9920098340525942,47.25000000000301,6,nan,15.685695169448337,2.2936908304338584,-68.95493595180994,6,-0.46119317179447133,1.5874999999985562,nan,nan,168.82499999989244,2,nan,0.6761453135030827,-8.211130140324796,-66.62417384297217,2,7.331379268729607,1.6416666666651736,0.001773546158872398,1.0035533944267814,99.97499999995506,3,nan,8.402406352921979,-2.6538209036555953,-72.82209105505238,3,9.505251060564252,1.6312499999985164,0.0022000696093186192,1.0053876786132583,72.7749999999798,4,nan,11.668999954492156,-0.4213005318396326,-72.9260119946979,4,0.5,0.65,1.25,341.788187844819
1.05,0.5,1.5,nan,nan,nan,nan,nan,0,0.7624248416344996,-72.62028092034292,-72.6208751717322,-75.43365467355628,0,nan,nan,nan,nan,nan,0,nan,-72.29072810322022,-72.29138149111911,-72.25189226152196,0,10.549288865031373,1.619999999999982,0.0027455547219265818,0.9940087145974843,57.32499999999385,5,nan,13.980151451001847,1.1440388581779948,-66.41660053977617,5,10.865116389164692,1.5999999999997385,0.005424674044984599,0.9862216778956274,47.27500000000299,6,nan,15.698828449069614,2.310949588612197,-68.8958696498186,6,0.327186761243282,1.5999999999985448,nan,nan,167.39999999989374,2,nan,1.1648304877397924,-7.837941046150675,-66.50358485336612,2,7.415873621750954,1.6499999999984993,0.0013957383455848143,1.0027953783078642,99.89999999995513,3,nan,8.467738629798221,-2.602362573199713,-72.90818123118353,3,9.578770707913076,1.6312499999985164,0.0005814993219013041,1.0009326183259502,72.7749999999798,4,nan,11.701454155621219,-0.39214198507549647,-72.98188134033491,4,0.25,0.65,1.25,340.8022823460126
1.15,1.5,1.5,nan,nan,nan,nan,nan,0,0.7537059574299959,-72.60408859411538,-72.60474269031194,-75.32989042606366,0,nan,nan,nan,nan,nan,0,nan,-72.24680957502953,-72.24753428425362,-72.20591209266031,0,12.566601879821825,1.6049999999999955,0.0030670481952582815,0.9934426229512713,57.02499999999412,5,nan,16.014099636447654,2.371252156391395,-66.34256404030644,5,12.827115166653316,1.583333333333087,0.006014576440187171,0.9849462365612082,46.97500000000326,6,nan,17.712147728775527,3.5175164924539786,-68.68190382434148,6,4.379006390191567,1.5999999999985448,nan,nan,164.42499999989644,2,nan,4.736170933568166,-5.370153231828295,-66.24381199722542,2,9.656714671646961,1.6166666666651963,0.002618290630259959,1.0052503281455092,99.67499999995533,3,nan,10.65390386887632,-1.2433370186701262,-72.80489698059426,3,11.670511244632618,1.6124999999985334,0.0007952927573255534,1.0018730976352141,72.52499999998003,4,nan,13.783250757927709,0.8720399241384877,-72.8822169356808,4,0.25,0.55,0.75,335.46315809642937
1.45,0.75,1.0,nan,nan,nan,nan,nan,0,0.7613146338969429,-72.65012170337297,-72.65093710172971,-75.4516833715651,0,nan,nan,nan,nan,nan,0,nan,-72.37996532388884,-72.38084711529251,-72.34959238467934,0,18.264564269365845,1.5549999999999955,0.01287998323015233,1.0336753485939503,54.64999999999628,5,nan,21.7356256863368,6.042374931198537,-70.80364902159026,5,18.46220166193442,1.554166666666428,0.00410719418617541,1.0105726872279424,45.025000000005036,6,nan,23.22029459466728,7.0646615497226835,-73.94533015692353,6,13.280942534617365,1.5999999999985448,nan,nan,149.67499999990986,2,nan,13.523979051626144,0.527229234774663,-65.05101419101598,2,16.13190740200736,1.5833333333318933,0.023959187391819257,1.0490946425238006,94.67499999995988,3,nan,17.235206041277266,3.008783227217908,-65.2306226084792,3,17.575533892178562,1.5749999999985675,0.021149061528828554,1.0513112884834663,69.34999999998291,4,nan,19.81770293534383,4.7405807334688514,-67.25829502152833,4,1.5,0.35,0.5,334.7289931804042
1.45,0.75,1.25,nan,nan,nan,nan,nan,0,0.7605883451579686,-72.59703067698753,-72.5978581065443,-75.39393868486447,0,nan,nan,nan,nan,nan,0,nan,-72.22007449189164,-72.2209960995193,-72.17469859305551,0,18.956904155618453,1.5450000000000046,0.007173338035775586,1.0185088634007644,53.174999999997624,5,nan,22.142113867209492,6.391327325731668,-70.53646604615778,5,19.204200532917863,1.5458333333331022,0.0011920434679907614,0.9991225504564712,43.97500000000599,6,nan,23.54468207989209,7.36297418156195,-73.74683349559922,6,14.08776328732043,1.5749999999985675,nan,nan,142.02499999991682,2,nan,14.374106070682345,1.1217035447208543,-64.97074406077479,2,16.81797099554942,1.5749999999985675,0.01992606617978541,1.0406623735050597,91.0249999999632,3,nan,17.897559958507554,3.5064222987159317,-65.64708482982174,3,18.2373443003,1.562499999998579,0.01519720235199854,1.0360117038037362,67.17499999998489,4,nan,20.316411649438248,5.151024832712097,-66.93085139282114,4,1.0,0.5,1.25,334.20300263547483
1.15,1.25,1.5,nan,nan,nan,nan,nan,0,0.7559842663401725,-72.61474204383737,-72.61539425721479,-75.36316741336002,0,nan,nan,nan,nan,nan,0,nan,-72.2774461322106,-72.27816478765858,-72.23886934265511,0,12.462912415414843,1.5950000000000046,0.002200614743149501,1.005707196032008,57.07499999999408,5,nan,16.01169085134524,2.3706961019348256,-72.68499884429525,5,12.915711026684214,1.583333333333087,0.0057270269168093815,0.9855675825741338,47.00000000000324,6,nan,17.71338443132098,3.5170408175120658,-74.81510382038977,6,4.248566479769411,1.624999999998522,nan,nan,164.67499999989622,2,nan,4.72231876900277,-5.3798762807366165,-66.77011078413179,2,9.409851231342317,1.624999999998522,0.014226231783483692,1.0288630763815558,99.79999999995522,3,nan,10.65206125723293,-1.2474906148729685,-66.77064444001161,3,11.430672965499522,1.6187500000003752,0.010138191270495145,1.0238607050736515,72.57499999997998,4,nan,13.789321130419141,0.869141179751466,-69.29190245271744,4,1.0,0.55,0.75,330.21573223813294
1.25,1.25,1.25,nan,nan,nan,nan,nan,0,0.756288002231534,-72.61549520622425,-72.61620439721996,-75.36742419172488,0,nan,nan,nan,nan,nan,0,nan,-72.27913426855163,-72.27991548602935,-72.240544185385,0,14.588165688826297,1.609999999999991,0.0007551090259766079,1.0012953367889803,55.9499999999951,5,nan,18.20130668667482,3.8016651970095072,-69.94497103551997,5,14.796020071781134,1.612499999999746,0.00681292632806673,0.9828886310936189,46.125000000004036,6,nan,19.791944218542834,4.879435278566734,-73.10461333627414,6,9.048074316346916,1.6749999999984766,nan,nan,153.22499999990663,2,nan,9.323924630986168,-2.1250213754273406,-65.17283373144166,2,12.228535377108791,1.6499999999984993,0.013715935751669375,1.0278133577310156,96.79999999995795,3,nan,13.369036750474095,0.5876063374443772,-65.05905247465361,3,13.826762943236583,1.6312499999985164,0.008135506290491907,1.019256605463502,70.92499999998148,4,nan,16.13413264308662,2.426850343588907,-66.69944410699253,4,0.75,0.35,0.75,329.94712251342827
1.15,0.5,1.25,nan,nan,nan,nan,nan,0,0.7629128306718798,-72.63619428697679,-72.63684279744297,-75.45427049577123,0,nan,nan,nan,nan,nan,0,nan,-72.33783599655689,-72.338542890046,-72.3032091435223,0,12.52664228388869,1.6549999999999954,0.0010410425603063953,0.9984500129180198,56.624999999994486,5,nan,16.222961256312768,2.592999411963193,-69.92038790949869,5,12.740685536199736,1.649999999999731,0.00772547793055445,0.9800693240933244,46.72500000000349,6,nan,17.867906198833552,3.6924956420319246,-73.17111423938812,6,6.7923023771128035,1.7124999999984425,nan,nan,154.74999999990524,2,nan,7.077490134351847,-3.5193557350861733,-65.03958501102082,2,10.103030795030229,1.691666666665128,0.012120115774240232,1.0245376304706098,97.84999999995699,3,nan,11.265401771995737,-0.7024800446366593,-65.00663623060133,3,11.74916587898748,1.6687499999985533,0.006851442329872448,1.0163274435249385,71.74999999998073,4,nan,14.10619393035543,1.1836563415753547,-66.530058109181,4,0.75,0.35,1.0,328.55900976726326
1.15,0.75,1.25,nan,nan,nan,nan,nan,0,0.7606285955586941,-72.62553342227493,-72.62618380906338,-75.42089717896836,0,nan,nan,nan,nan,nan,0,nan,-72.30697937021394,-72.30769230244624,-72.26996382449141,0,12.526544104127632,1.6650000000000091,0.0012000023933090482,0.9981916817374404,56.57499999999453,5,nan,16.22208320571964,2.5928883549072754,-69.88013328887513,5,12.741760370022524,1.6374999999997613,0.007774330557190601,0.9800693240933191,46.675000000003536,6,nan,17.869161106665857,3.690556179723452,-73.13770865058532,6,6.8015649544982235,1.7124999999984425,nan,nan,154.54999999990542,2,nan,7.088686630838437,-3.5138448534792417,-65.00211749912553,2,10.105527440396633,1.691666666665128,0.012124502352515382,1.024546620260121,97.74999999995708,3,nan,11.269669723665125,-0.699643487442514,-64.99682018450598,3,11.751850819925055,1.6687499999984823,0.00695465398094699,1.0165585142089952,71.69999999998078,4,nan,14.111956170496386,1.1851326758030178,-66.48431867825082,4,0.75,0.35,1.0,327.0669705932716
1.35,0.5,1.5,nan,nan,nan,nan,nan,0,0.7628173085638792,-72.62050663856826,-72.62127181384623,-75.4390527369902,0,nan,nan,nan,nan,nan,0,nan,-72.28997661459209,-72.29081811069113,-72.25085095020539,0,16.90302255246177,1.6,0.004151921153579499,0.9916447839605206,54.449999999996464,5,nan,20.30562287406065,5.1973128656740295,-74.43094967292569,5,17.201385007083655,1.5749999999997233,0.00982818391496662,0.9764991896314941,44.97500000000508,6,nan,21.784212798770493,6.208997251969703,-75.09273706552173,6,11.94253530916695,1.662499999998488,nan,nan,145.72499999991345,2,nan,12.313983063434554,-0.13963009319014696,-66.82758203573273,2,14.624304087113979,1.6333333333318478,0.010380622837370242,1.020979020979021,93.42499999996102,3,nan,15.868249917819584,2.227730405900612,-68.5894452285098,3,16.11228053047635,1.6250000000003695,0.0029746655203133805,1.0071530758235439,68.84999999998337,4,nan,18.398883711161346,3.9132847201155156,-71.54665220468536,4,0.75,0.35,1.0,321.38975105792883
1.25,0.75,1.5,nan,nan,nan,nan,nan,0,0.760453544613712,-72.61503193415896,-72.6157411810662,-75.4093384515249,0,nan,nan,nan,nan,nan,0,nan,-72.27516250739103,-72.27594452770282,-72.23522368698966,0,14.94999984402943,1.6049999999999955,0.002732511366070033,0.9939947780690552,55.449999999995555,5,nan,18.34601377602465,3.929100048857651,-68.91912629550657,5,15.193364949545673,1.5874999999997688,0.007773003226887385,0.9803288314767021,45.775000000004354,6,nan,19.917288315931785,4.989078200242474,-72.22146376967709,6,9.172338322651584,1.6374999999985107,nan,nan,151.29999999990838,2,nan,9.461385520982619,-2.0582973805477853,-65.31943637871179,2,12.503143182506294,1.6333333333318478,0.009491096447618187,1.0191640810366855,95.649999999959,3,nan,13.596012093155803,0.7365630062860941,-65.56732473594322,3,14.156493087077907,1.6187499999985278,0.00397259026535085,1.009433962264151,70.22499999998212,4,nan,16.32720684880343,2.5680987637686816,-66.03162134321326,4,0.5,0.45,1.0,321.2500215742485
1.15,1.5,1.5,nan,nan,nan,nan,nan,0,0.7535500430925125,-72.58758091117069,-72.58823797184749,-75.31273436672666,0,nan,nan,nan,nan,nan,0,nan,-72.19637591473204,-72.19711069537213,-72.15054820835364,0,12.701560217733697,1.6299999999999955,0.002987490660884996,0.9932274029707701,56.39999999999469,5,nan,16.230547889529596,2.5760926305356695,-68.87337763325084,5,12.972261600858038,1.616666666666428,0.008237445906045218,0.9789535223648209,46.52500000000367,6,nan,17.874774960964697,3.6786887753181823,-72.2299991435653,6,6.306160120906676,1.6749999999984766,nan,nan,155.54999999990451,2,nan,6.616369671788755,-3.914997851945244,-65.46510146075276,2,10.071390631364197,1.6666666666651508,0.008508327299058652,1.017162680299434,97.57499999995724,3,nan,11.18871017221224,-0.794205334729016,-65.60875447512262,3,11.852007987785724,1.6499999999984993,0.003364993231869835,1.0080789946140036,71.47499999998098,4,nan,14.099950156313733,1.1496080047598178,-66.04784651377622,4,0.5,0.45,1.0,320.7193763520261
1.15,0.75,1.5,nan,nan,nan,nan,nan,0,0.7602303044563953,-72.60372089627091,-72.60437510007378,-75.396152334495,0,nan,nan,nan,nan,nan,0,nan,-72.24092258406078,-72.24164849423487,-72.19765232956387,0,12.912368524426705,1.634999999999991,0.003172254226135744,0.9927140255021503,55.999999999995055,5,nan,16.395718199000694,2.7258391373840727,-68.93319251429308,5,13.164584868971522,1.6249999999997538,0.00842234303581875,0.9786799065449893,46.25000000000392,6,nan,18.0025066342236,3.811014503243586,-72.3546530686733,6,6.926198454474097,1.6999999999984539,nan,nan,152.19999999990756,2,nan,7.23008526332172,-3.4487492990048976,-65.13282473632468,2,10.39397398134892,1.6749999999984766,0.008509867825457179,1.0171658144631117,96.37499999995833,3,nan,11.510454427425396,-0.5392434890241817,-65.5635362861789,3,12.093703914362827,1.6562499999984936,0.0032108711973199517,1.0076233183856502,70.82499999998157,4,nan,14.321825917335302,1.3375253239937541,-65.8873238182982,4,0.5,0.45,1.25,319.7425382608091
1.25,0.5,1.5,nan,nan,nan,nan,nan,0,0.7625747900476355,-72.60985488836398,-72.61056514119788,-75.42614662701102,0,nan,nan,nan,nan,nan,0,nan,-72.2580143134172,-72.25880002007713,-72.21584247534445,0,15.143390698464696,1.6100000000000136,0.003040748165774041,0.9934793948890014,54.97499999999599,5,nan,18.504324873515216,4.069793261301961,-68.90222667552578,5,15.370506743728486,1.5999999999997574,0.008143018860129957,0.9794721407652832,45.42500000000467,6,nan,20.040168707936996,5.107448030141482,-72.27988034768258,6,9.680034035553952,1.6499999999984993,nan,nan,148.02499999991136,2,nan,9.974933950327173,-1.6689795817977446,-64.93690916899301,2,12.787703987857803,1.6416666666651736,0.00922242314647378,1.0186165358642087,94.34999999996018,3,nan,13.878722104786721,0.9696243600010507,-65.66687295589587,3,14.377010883006859,1.624999999998522,0.0036205095666588193,1.0085278276481149,69.49999999998278,4,nan,16.53150541599252,2.7416330202106134,-65.79290396311418,4,0.5,0.45,1.25,317.9271692763047
1.05,1.5,1.5,nan,nan,nan,nan,nan,0,0.7532966049836047,-72.576930016862,-72.57753123661486,-75.2996017197776,0,nan,nan,nan,nan,nan,0,nan,-72.16428657094329,-72.16496286104064,-72.115368437169,0,10.408998498474192,1.6399999999999864,0.000686507986186171,1.0014866204184594,57.07499999999408,5,nan,14.022303645594937,1.1977480414566295,-72.47709041856162,5,10.851789210869503,1.6374999999997613,0.007241477905319299,0.9814661134203772,47.10000000000315,6,nan,15.720147600177443,2.3458335965472488,-74.68196672320273,6,2.5676591785416925,1.662499999998488,nan,nan,160.5249999999,2,nan,3.046747321530308,-6.3504702536332625,-66.04969719186124,2,7.41512045967612,1.6666666666651508,0.012660438313105737,1.0256455606650159,98.92499999995601,3,nan,8.687641830165756,-2.399226106858705,-66.1715427038362,3,9.395670595660558,1.6750000000003809,0.008532988296036782,1.0200172191137231,72.34999999998018,4,nan,11.789017918850485,-0.29956036331166613,-68.84529805864689,4,1.0,0.55,1.25,314.66926988015643
1.05,0.5,1.0,nan,nan,nan,nan,nan,0,0.7630282065041172,-72.64831497162112,-72.64890482202946,-75.46629711560507,0,nan,nan,nan,nan,nan,0,nan,-72.37467273430906,-72.37531127691801,-72.34345645188567,0,10.041513123313205,1.6399999999999864,0.004259533486484397,1.010834236187198,58.04999999999319,5,nan,13.775179248132018,0.9939500040449263,-67.19631382733267,5,10.323887385979388,1.6333333333330795,0.0018915774679815816,0.9990909090935225,47.80000000000251,6,nan,15.530905448964672,2.1777132237128325,-70.70785585914722,6,1.47733013389971,1.662499999998488,nan,nan,167.94999999989324,2,nan,1.9288387109775003,-7.159751721312279,-66.31359878997058,2,7.090903353922285,1.6749999999984766,0.004939882561282505,1.009928812289247,101.54999999995363,3,nan,8.204169374235107,-2.754320892598721,-72.71780004085619,3,9.135170329476045,1.6562499999984936,0.006530026302277177,1.0160839160839161,73.82499999997884,4,nan,11.458541073281904,-0.5578822831905007,-66.93249873723042,4,1.5,0.5,1.0,314.57049569967575
