condition,temperature_C,current_pA,time_ms,voltage_mV
reference_rheobase_20pA,23.0,20.0,37.39999999999994,-59.01660009945363
reference_rheobase_20pA,23.0,20.0,37.499999999999964,-59.016641588387685
reference_rheobase_20pA,23.0,20.0,37.59999999999999,-59.0166850389297
reference_rheobase_20pA,23.0,20.0,37.70000000000001,-59.01673041450312
reference_rheobase_20pA,23.0,20.0,37.80000000000003,-59.01677767897662
reference_rheobase_20pA,23.0,20.0,37.900000000000055,-59.01682679666018
reference_rheobase_20pA,23.0,20.0,38.00000000000008,-59.01687773230129
reference_rheobase_20pA,23.0,20.0,38.1000000000001,-59.01693045108103
reference_rheobase_20pA,23.0,20.0,38.200000000000124,-59.01698491861026
reference_rheobase_20pA,23.0,20.0,38.300000000000146,-59.017041100925795
reference_rheobase_20pA,23.0,20.0,38.40000000000017,-59.01709896448661
reference_rheobase_20pA,23.0,20.0,38.50000000000019,-59.01715847617002
reference_rheobase_20pA,23.0,20.0,38.600000000000215,-59.017219603267954
reference_rheobase_20pA,23.0,20.0,38.70000000000024,-59.01728231348317
reference_rheobase_20pA,23.0,20.0,38.80000000000026,-59.01734657492555
reference_rheobase_20pA,23.0,20.0,38.90000000000028,-59.01741235610833
reference_rheobase_20pA,23.0,20.0,39.000000000000306,-59.01747962594446
reference_rheobase_20pA,23.0,20.0,39.10000000000033,-59.01754835374288
reference_rheobase_20pA,23.0,20.0,39.20000000000035,-59.017618509204894
reference_rheobase_20pA,23.0,20.0,39.300000000000374,-59.01769006242047
reference_rheobase_20pA,23.0,20.0,39.4000000000004,-59.01776298386467
reference_rheobase_20pA,23.0,20.0,39.50000000000042,-59.01783724439402
reference_rheobase_20pA,23.0,20.0,39.60000000000044,-59.017912815242916
reference_rheobase_20pA,23.0,20.0,39.700000000000465,-59.01798966802005
reference_rheobase_20pA,23.0,20.0,39.80000000000049,-59.01806777470488
reference_rheobase_20pA,23.0,20.0,39.90000000000051,-59.01814710764409
reference_rheobase_20pA,23.0,20.0,40.00000000000053,-59.018227639548066
reference_rheobase_20pA,23.0,20.0,40.100000000000556,-59.0183093434874
reference_rheobase_20pA,23.0,20.0,40.20000000000058,-59.018392192889465
reference_rheobase_20pA,23.0,20.0,40.3000000000006,-59.018476161534885
reference_rheobase_20pA,23.0,20.0,40.400000000000624,-59.01856122355417
reference_rheobase_20pA,23.0,20.0,40.50000000000065,-59.01864735342427
reference_rheobase_20pA,23.0,20.0,40.60000000000067,-59.018734525965165
reference_rheobase_20pA,23.0,20.0,40.70000000000069,-59.01882271633654
reference_rheobase_20pA,23.0,20.0,40.800000000000715,-59.01891190003439
reference_rheobase_20pA,23.0,20.0,40.90000000000074,-59.0190020528877
reference_rheobase_20pA,23.0,20.0,41.00000000000076,-59.01909315105513
reference_rheobase_20pA,23.0,20.0,41.10000000000078,-59.01918517102174
reference_rheobase_20pA,23.0,20.0,41.200000000000806,-59.01927808959567
reference_rheobase_20pA,23.0,20.0,41.30000000000083,-59.01937188390496
reference_rheobase_20pA,23.0,20.0,41.40000000000085,-59.019466531394244
reference_rheobase_20pA,23.0,20.0,41.500000000000874,-59.0195620098216
reference_rheobase_20pA,23.0,20.0,41.6000000000009,-59.01965829725532
reference_rheobase_20pA,23.0,20.0,41.70000000000092,-59.01975537207077
reference_rheobase_20pA,23.0,20.0,41.80000000000094,-59.0198532129472
reference_rheobase_20pA,23.0,20.0,41.900000000000965,-59.01995179886466
reference_rheobase_20pA,23.0,20.0,42.00000000000099,-59.02005110910088
reference_rheobase_20pA,23.0,20.0,42.10000000000101,-59.020151123228175
reference_rheobase_20pA,23.0,20.0,42.20000000000103,-59.020251821110364
reference_rheobase_20pA,23.0,20.0,42.300000000001056,-59.020353182899775
reference_rheobase_20pA,23.0,20.0,42.40000000000108,-59.02045518903417
reference_rheobase_20pA,23.0,20.0,42.5000000000011,-59.02055782023377
reference_rheobase_20pA,23.0,20.0,42.600000000001124,-59.020661057498266
reference_rheobase_20pA,23.0,20.0,42.70000000000115,-59.020764882103855
reference_rheobase_20pA,23.0,20.0,42.80000000000117,-59.020869275600305
reference_rheobase_20pA,23.0,20.0,42.90000000000119,-59.020974219808025
reference_rheobase_20pA,23.0,20.0,43.000000000001215,-59.02107969681519
reference_rheobase_20pA,23.0,20.0,43.10000000000124,-59.02118568897483
reference_rheobase_20pA,23.0,20.0,43.20000000000126,-59.02129217890201
reference_rheobase_20pA,23.0,20.0,43.30000000000128,-59.02139914947096
reference_rheobase_20pA,23.0,20.0,43.400000000001306,-59.021506583812275
reference_rheobase_20pA,23.0,20.0,43.50000000000133,-59.021614465310144
reference_rheobase_20pA,23.0,20.0,43.60000000000135,-59.02172277759952
reference_rheobase_20pA,23.0,20.0,43.700000000001374,-59.02183150456343
reference_rheobase_20pA,23.0,20.0,43.8000000000014,-59.0219406303302
reference_rheobase_20pA,23.0,20.0,43.90000000000142,-59.02205013927076
reference_rheobase_20pA,23.0,20.0,44.00000000000144,-59.022160015995965
reference_rheobase_20pA,23.0,20.0,44.100000000001465,-59.0222702453539
reference_rheobase_20pA,23.0,20.0,44.20000000000149,-59.022380812427244
reference_rheobase_20pA,23.0,20.0,44.30000000000151,-59.02249170253066
reference_rheobase_20pA,23.0,20.0,44.40000000000153,-59.022602901208145
reference_rheobase_20pA,23.0,20.0,44.500000000001556,-59.02271439423049
reference_rheobase_20pA,23.0,20.0,44.60000000000158,-59.02282616759267
reference_rheobase_20pA,23.0,20.0,44.7000000000016,-59.02293820751133
reference_rheobase_20pA,23.0,20.0,44.800000000001624,-59.02305050042225
reference_rheobase_20pA,23.0,20.0,44.90000000000165,-59.023163032977834
reference_rheobase_20pA,23.0,20.0,45.00000000000167,-59.02327579204463
reference_rheobase_20pA,23.0,20.0,45.10000000000169,-59.023388764700854
reference_rheobase_20pA,23.0,20.0,45.200000000001715,-59.02350193823396
reference_rheobase_20pA,23.0,20.0,45.30000000000174,-59.02361530013823
reference_rheobase_20pA,23.0,20.0,45.40000000000176,-59.02372883811231
reference_rheobase_20pA,23.0,20.0,45.50000000000178,-59.0238425400569
reference_rheobase_20pA,23.0,20.0,45.600000000001806,-59.02395639407233
reference_rheobase_20pA,23.0,20.0,45.70000000000183,-59.02407038845625
reference_rheobase_20pA,23.0,20.0,45.80000000000185,-59.02418451170131
reference_rheobase_20pA,23.0,20.0,45.900000000001874,-59.02429875249281
reference_rheobase_20pA,23.0,20.0,46.0000000000019,-59.024413099706464
reference_rheobase_20pA,23.0,20.0,46.10000000000192,-59.024527542406105
reference_rheobase_20pA,23.0,20.0,46.20000000000194,-59.02464206984145
reference_rheobase_20pA,23.0,20.0,46.300000000001965,-59.02475667144588
reference_rheobase_20pA,23.0,20.0,46.40000000000199,-59.0248713368342
reference_rheobase_20pA,23.0,20.0,46.50000000000201,-59.02498605580051
reference_rheobase_20pA,23.0,20.0,46.600000000002034,-59.02510081831597
reference_rheobase_20pA,23.0,20.0,46.700000000002056,-59.025215614526694
reference_rheobase_20pA,23.0,20.0,46.80000000000208,-59.025330434751595
reference_rheobase_20pA,23.0,20.0,46.9000000000021,-59.0254452694803
reference_rheobase_20pA,23.0,20.0,47.000000000002125,-59.02556010937103
reference_rheobase_20pA,23.0,20.0,47.10000000000215,-59.02567494524854
reference_rheobase_20pA,23.0,20.0,47.20000000000217,-59.02578976810205
reference_rheobase_20pA,23.0,20.0,47.30000000000219,-59.02590456908325
reference_rheobase_20pA,23.0,20.0,47.400000000002215,-59.02601933950422
reference_rheobase_20pA,23.0,20.0,47.50000000000224,-59.02613407083546
reference_rheobase_20pA,23.0,20.0,47.60000000000226,-59.02624875470393
reference_rheobase_20pA,23.0,20.0,47.700000000002284,-59.026363382891056
reference_rheobase_20pA,23.0,20.0,47.800000000002306,-59.026477947330804
reference_rheobase_20pA,23.0,20.0,47.90000000000233,-59.026592440107734
reference_rheobase_20pA,23.0,20.0,48.00000000000235,-59.0267068534551
reference_rheobase_20pA,23.0,20.0,48.100000000002375,-59.026821179752986
reference_rheobase_20pA,23.0,20.0,48.2000000000024,-59.02693541152639
reference_rheobase_20pA,23.0,20.0,48.30000000000242,-59.02704954144337
reference_rheobase_20pA,23.0,20.0,48.40000000000244,-59.02716356231326
reference_rheobase_20pA,23.0,20.0,48.500000000002466,-59.02727746708481
reference_rheobase_20pA,23.0,20.0,48.60000000000249,-59.02739124884435
reference_rheobase_20pA,23.0,20.0,48.70000000000251,-59.027504900814094
reference_rheobase_20pA,23.0,20.0,48.800000000002534,-59.027618416350286
reference_rheobase_20pA,23.0,20.0,48.90000000000256,-59.02773178894149
reference_rheobase_20pA,23.0,20.0,49.00000000000258,-59.02784501220685
reference_rheobase_20pA,23.0,20.0,49.1000000000026,-59.02795807989439
reference_rheobase_20pA,23.0,20.0,49.200000000002625,-59.02807098587927
reference_rheobase_20pA,23.0,20.0,49.30000000000265,-59.02818372416214
reference_rheobase_20pA,23.0,20.0,49.40000000000267,-59.028296288867466
reference_rheobase_20pA,23.0,20.0,49.50000000000269,-59.02840867424189
reference_rheobase_20pA,23.0,20.0,49.600000000002716,-59.02852087465255
reference_rheobase_20pA,23.0,20.0,49.70000000000274,-59.028632884585534
reference_rheobase_20pA,23.0,20.0,49.80000000000276,-59.02874469864421
reference_rheobase_20pA,23.0,20.0,49.900000000002784,-59.02885631154769
reference_rheobase_20pA,23.0,20.0,50.00000000000281,-59.028967718129245
reference_rheobase_20pA,23.0,20.0,50.10000000000283,-59.02907891333473
reference_rheobase_20pA,23.0,20.0,50.20000000000285,-59.02918989222109
reference_rheobase_20pA,23.0,20.0,50.300000000002875,-59.0293006499548
reference_rheobase_20pA,23.0,20.0,50.4000000000029,-59.02941118181039
reference_rheobase_20pA,23.0,20.0,50.50000000000292,-59.02952148316893
reference_rheobase_20pA,23.0,20.0,50.60000000000294,-59.029631549516566
reference_rheobase_20pA,23.0,20.0,50.700000000002966,-59.02974137644306
reference_rheobase_20pA,23.0,20.0,50.80000000000299,-59.02985095964035
reference_rheobase_20pA,23.0,20.0,50.90000000000301,-59.0299602949011
reference_rheobase_20pA,23.0,20.0,51.000000000003034,-59.03006937811733
reference_rheobase_20pA,23.0,20.0,51.10000000000306,-59.030178205278965
reference_rheobase_20pA,23.0,20.0,51.20000000000308,-59.03028677247248
reference_rheobase_20pA,23.0,20.0,51.3000000000031,-59.03039507587951
reference_rheobase_20pA,23.0,20.0,51.400000000003125,-59.03050311177555
reference_rheobase_20pA,23.0,20.0,51.50000000000315,-59.03061087652853
reference_rheobase_20pA,23.0,20.0,51.60000000000317,-59.03071836659755
reference_rheobase_20pA,23.0,20.0,51.70000000000319,-59.030825578531534
reference_rheobase_20pA,23.0,20.0,51.800000000003216,-59.03093250896797
reference_rheobase_20pA,23.0,20.0,51.90000000000324,-59.031039154631586
reference_rheobase_20pA,23.0,20.0,52.00000000000326,-59.031145512333104
reference_rheobase_20pA,23.0,20.0,52.100000000003284,-59.03125157896798
reference_rheobase_20pA,23.0,20.0,52.20000000000331,-59.03135735151514
reference_rheobase_20pA,23.0,20.0,52.30000000000333,-59.03146282703578
reference_rheobase_20pA,23.0,20.0,52.40000000000335,-59.03156800267215
reference_rheobase_20pA,23.0,20.0,52.500000000003375,-59.03167287564632
reference_rheobase_20pA,23.0,20.0,52.6000000000034,-59.03177744325904
reference_rheobase_20pA,23.0,20.0,52.70000000000342,-59.0318817028885
reference_rheobase_20pA,23.0,20.0,52.80000000000344,-59.03198565198924
reference_rheobase_20pA,23.0,20.0,52.900000000003466,-59.03208928809095
reference_rheobase_20pA,23.0,20.0,53.00000000000349,-59.03219260879735
reference_rheobase_20pA,23.0,20.0,53.10000000000351,-59.03229561178507
reference_rheobase_20pA,23.0,20.0,53.200000000003534,-59.032398294802526
reference_rheobase_20pA,23.0,20.0,53.30000000000356,-59.03250065566884
reference_rheobase_20pA,23.0,20.0,53.40000000000358,-59.03260269227275
reference_rheobase_20pA,23.0,20.0,53.5000000000036,-59.032704402571504
reference_rheobase_20pA,23.0,20.0,53.600000000003625,-59.032805784589854
reference_rheobase_20pA,23.0,20.0,53.70000000000365,-59.03290683641897
reference_rheobase_20pA,23.0,20.0,53.80000000000367,-59.03300755621541
reference_rheobase_20pA,23.0,20.0,53.90000000000369,-59.0331079422001
reference_rheobase_20pA,23.0,20.0,54.000000000003716,-59.03320799265731
reference_rheobase_20pA,23.0,20.0,54.10000000000374,-59.033307705933666
reference_rheobase_20pA,23.0,20.0,54.20000000000376,-59.03340708043717
reference_rheobase_20pA,23.0,20.0,54.300000000003784,-59.03350611463619
reference_rheobase_20pA,23.0,20.0,54.40000000000381,-59.033604807058516
reference_rheobase_20pA,23.0,20.0,54.50000000000383,-59.03370315629039
reference_rheobase_20pA,23.0,20.0,54.60000000000385,-59.03380116097561
reference_rheobase_20pA,23.0,20.0,54.700000000003875,-59.033898819814496
reference_rheobase_20pA,23.0,20.0,54.8000000000039,-59.033996131563086
reference_rheobase_20pA,23.0,20.0,54.90000000000392,-59.034093095032155
reference_rheobase_20pA,23.0,20.0,55.00000000000394,-59.03418970908633
reference_rheobase_20pA,23.0,20.0,55.100000000003966,-59.0342859726432
reference_rheobase_20pA,23.0,20.0,55.20000000000399,-59.034381884672435
reference_rheobase_20pA,23.0,20.0,55.30000000000401,-59.034477444194955
reference_rheobase_20pA,23.0,20.0,55.400000000004034,-59.03457265028201
reference_rheobase_20pA,23.0,20.0,55.50000000000406,-59.03466750205439
reference_rheobase_20pA,23.0,20.0,55.60000000000408,-59.03476199868154
reference_rheobase_20pA,23.0,20.0,55.7000000000041,-59.03485613938078
reference_rheobase_20pA,23.0,20.0,55.800000000004125,-59.03494992341646
reference_rheobase_20pA,23.0,20.0,55.90000000000415,-59.03504335009917
reference_rheobase_20pA,23.0,20.0,56.00000000000417,-59.03513641878493
reference_rheobase_20pA,23.0,20.0,56.100000000004194,-59.035229128874406
reference_rheobase_20pA,23.0,20.0,56.200000000004216,-59.03532147981215
reference_rheobase_20pA,23.0,20.0,56.30000000000424,-59.0354134710858
reference_rheobase_20pA,23.0,20.0,56.40000000000426,-59.03550510222539
reference_rheobase_20pA,23.0,20.0,56.500000000004285,-59.035596372802516
reference_rheobase_20pA,23.0,20.0,56.60000000000431,-59.035687282429656
reference_rheobase_20pA,23.0,20.0,56.70000000000433,-59.035777830759415
reference_rheobase_20pA,23.0,20.0,56.80000000000435,-59.035868017483836
reference_rheobase_20pA,23.0,20.0,56.900000000004376,-59.035957842333644
reference_rheobase_20pA,23.0,20.0,57.0000000000044,-59.03604730507761
reference_rheobase_20pA,23.0,20.0,57.10000000000442,-59.036136405521766
reference_rheobase_20pA,23.0,20.0,57.200000000004444,-59.03622514350882
reference_rheobase_20pA,23.0,20.0,57.30000000000447,-59.03631351891742
reference_rheobase_20pA,23.0,20.0,57.40000000000449,-59.03640153166149
reference_rheobase_20pA,23.0,20.0,57.50000000000451,-59.03648918168961
reference_rheobase_20pA,23.0,20.0,57.600000000004535,-59.036576468984336
reference_rheobase_20pA,23.0,20.0,57.70000000000456,-59.03666339356157
reference_rheobase_20pA,23.0,20.0,57.80000000000458,-59.03674995546993
reference_rheobase_20pA,23.0,20.0,57.9000000000046,-59.0368361547901
reference_rheobase_20pA,23.0,20.0,58.000000000004626,-59.03692199163428
reference_rheobase_20pA,23.0,20.0,58.10000000000465,-59.0370074661455
reference_rheobase_20pA,23.0,20.0,58.20000000000467,-59.03709257849708
reference_rheobase_20pA,23.0,20.0,58.300000000004694,-59.03717732889199
reference_rheobase_20pA,23.0,20.0,58.40000000000472,-59.03726171756233
reference_rheobase_20pA,23.0,20.0,58.50000000000474,-59.03734574476868
reference_rheobase_20pA,23.0,20.0,58.60000000000476,-59.037429410799604
reference_rheobase_20pA,23.0,20.0,58.700000000004785,-59.03751271597103
reference_rheobase_20pA,23.0,20.0,58.80000000000481,-59.03759566062573
reference_rheobase_20pA,23.0,20.0,58.90000000000483,-59.03767824513279
reference_rheobase_20pA,23.0,20.0,59.00000000000485,-59.03776046988701
reference_rheobase_20pA,23.0,20.0,59.100000000004876,-59.037842335308454
reference_rheobase_20pA,23.0,20.0,59.2000000000049,-59.03792384184186
reference_rheobase_20pA,23.0,20.0,59.30000000000492,-59.03800498995615
reference_rheobase_20pA,23.0,20.0,59.400000000004944,-59.03808578014396
reference_rheobase_20pA,23.0,20.0,59.50000000000497,-59.038166212921055
reference_rheobase_20pA,23.0,20.0,59.60000000000499,-59.03824628882591
reference_rheobase_20pA,23.0,20.0,59.70000000000501,-59.03832600841917
reference_rheobase_20pA,23.0,20.0,59.800000000005035,-59.038405372283215
reference_rheobase_20pA,23.0,20.0,59.90000000000506,-59.038484381021654
reference_rheobase_20pA,23.0,20.0,60.00000000000508,-59.03856303525885
reference_rheobase_20pA,23.0,20.0,60.1000000000051,-59.038641335639504
reference_rheobase_20pA,23.0,20.0,60.200000000005126,-59.03871928282814
reference_rheobase_20pA,23.0,20.0,60.30000000000515,-59.03879687750871
reference_rheobase_20pA,23.0,20.0,60.40000000000517,-59.03887412038411
reference_rheobase_20pA,23.0,20.0,60.500000000005194,-59.03895101217579
reference_rheobase_20pA,23.0,20.0,60.60000000000522,-59.039027553623285
reference_rheobase_20pA,23.0,20.0,60.70000000000524,-59.03910374548381
reference_rheobase_20pA,23.0,20.0,60.80000000000526,-59.03917958853183
reference_rheobase_20pA,23.0,20.0,60.900000000005285,-59.03925508355868
reference_rheobase_20pA,23.0,20.0,61.00000000000531,-59.03933023137212
reference_rheobase_20pA,23.0,20.0,61.10000000000533,-59.03940503279597
reference_rheobase_20pA,23.0,20.0,61.20000000000535,-59.03947948866969
reference_rheobase_20pA,23.0,20.0,61.300000000005376,-59.03955359984803
reference_rheobase_20pA,23.0,20.0,61.4000000000054,-59.03962736720058
reference_rheobase_20pA,23.0,20.0,61.50000000000542,-59.03970079161149
reference_rheobase_20pA,23.0,20.0,61.600000000005444,-59.039773873979
reference_rheobase_20pA,23.0,20.0,61.70000000000547,-59.03984661521517
reference_rheobase_20pA,23.0,20.0,61.80000000000549,-59.039919016245435
reference_rheobase_20pA,23.0,20.0,61.90000000000551,-59.039991078008306
reference_rheobase_20pA,23.0,20.0,62.000000000005535,-59.04006280145501
reference_rheobase_20pA,23.0,20.0,62.10000000000556,-59.04013418754913
reference_rheobase_20pA,23.0,20.0,62.20000000000558,-59.040205237266285
reference_rheobase_20pA,23.0,20.0,62.3000000000056,-59.040275951593806
reference_rheobase_20pA,23.0,20.0,62.400000000005626,-59.040346331530365
reference_rheobase_20pA,23.0,20.0,62.50000000000565,-59.04041637808571
reference_rheobase_20pA,23.0,20.0,62.60000000000567,-59.0404860922803
reference_rheobase_20pA,23.0,20.0,62.700000000005694,-59.040555475145005
reference_rheobase_20pA,23.0,20.0,62.80000000000572,-59.04062452772082
